ID,DIST,CO,RTE,PF1,BEGPM,PF1,ENDPM,Length,HG,MAINT_DIST,MAINT_RGN,DIST_RGN,BUDGETZONE,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District  LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,Q2FY24 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments",District LOS Score,Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score
102,12,ORA,55,,13,,14,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,x,,50,25,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY22/Q4,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,,X,,,,X,,,,,75,X,,,,,X,,,,,100,88,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,,X,,,,RS,75,4/9/2024,X,,,,,,,X,,,,RS,75,75,6/7/2024,X,,,,,,,,X,,,RS,50,6/12/2024,X,,,,,,,,X,,,RS,50,50
103,12,ORA,55,,14,,15,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,1,,,100,50,FY22/Q1,,1,,50,,x,,50,50,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY22/Q4,X,,,,,X,,,,,100,X,,,,,,X,,,,75,87.5,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,X,,,,,,,,X,,,RS,50,6/12/2024,X,,,,,,,,X,,,RS,50,50
104,12,ORA,55,,15,,16,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,,x,,50,50,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY22/Q4,X,,,,,X,,,,,100,X,,,,,,X,,,,75,87.5,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,,,X,,,RS,50,4/9/2024,X,,,,,,,X,,,,RS,75,63,6/7/2024,,X,,,,RS,X,,,,,,75,6/12/2024,,X,,,,RS,X,,,,,,75,75
105,12,ORA,55,,16,,17,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,1,,50,,1,,50,50,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,X,,,,,,X,,,,75,,X,,,,X,,,,,75,75,FY22/Q4,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY23/Q1,X,,,,,,X,,,,75,X,,,,,X,,,,,100,88,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,X,,,,X,,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,10/3/2023,X,,,,,,,X,,,,CM,75,10/5/2023,,X,,,,CM,,X,,,,CM,50,63,1/8/2024,X,,,,,,,,X,,,CM ,50,1/10/2024,X,,,,,,,X,,,,RS CM,75,63,4/5/2024,X,,,,,,,,X,,,CM RS,50,4/9/2024,X,,,,,,,,X,,,RS/CM,50,50,6/7/2024,X,,,,,,,X,,,,RS,75,6/12/2024,X,,,,,,,X,,,,RS,75,75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
106,12,ORA,57,,12,,13,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY22/Q4,,X,,,,,X,,,,50,X,,,,,X,,,,,100,75,FY23/Q1,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q2,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q3,,X,,,,,X,,,,50,,X,,,,X,,,,,75,63,FY23/Q4,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,10/4/2023,,X,,,,CM,,X,,,,CM,50,10/5/2023,,X,,,,CM,,X,,,,CM,50,50,1/9/2024,,,X,,,CM,X,,,,,,50,1/10/2024,,,X,,,RS CM,,X,,,,RS CM,25,38,4/5/2024,,,X,,,CM,,X,,,,RS,25,4/9/2024,,X,,,,CM,,X,,,,RS,50,38,6/7/2024,,,X,,,CM RS,,,X,,,RS,0,6/12/2024,,,X,,,RS CM,,,X,,,RS,0,0
107,12,ORA,57,,13,,14,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,X,,,,,,X,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,,,X,,,,X,,,,25,,X,,,,X,,,,,75,50,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,,X,,,,X,,,,,75,88,FY23/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,10/4/2023,,X,,,,CM,X,,,,,,75,10/5/2023,,X,,,,CM,,X,,,,CM,50,63,1/9/2024,,,X,,,CM SWEEP,,,X,,,CM ,0,1/10/2024,,,X,,,RS CM SWP,,,X,,,RS  CM SWP,0,0,4/5/2024,,,X,,,CM RS,,X,,,,RS,25,4/9/2024,,,X,,,RS/CM,,X,,,,RS,25,25,6/7/2024,X,,,,,,,X,,,,RS,75,6/12/2024,X,,,,,,,X,,,,RS,75,75
108,12,ORA,57,,14,,15,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY22/Q4,,,X,,,X,,,,,50,,X,,,,X,,,,,75,62.5,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,,X,,,,,X,,,,50,,X,,,,X,,,,,75,63,10/4/2023,X,,,,,,,X,,,,CM,75,10/5/2023,,X,,,,CM,,X,,,,CM,50,63,1/9/2024,,,X,,,CM SWEEP,,,X,,,CM ,0,1/10/2024,,,X,,,RS CM SWP,,,X,,,RS  CM SWP,0,0,4/5/2024,,,X,,,CM RS,,X,,,,RS,25,4/9/2024,,,X,,,RS/CM,,X,,,,RS,25,25,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
109,12,ORA,57,,15,,16,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,,1,0,0,FY22/Q3,,X,,,,,X,,,,50,,,X,,,X,,,,,50,50,FY22/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY23/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,10/4/2023,,X,,,,CM,,X,,,,RS,50,10/5/2023,,X,,,,CM,,X,,,,RS,50,50,1/9/2024,,,X,,,CM RS,,,X,,,RS CM,0,1/10/2024,,,X,,,RS CM SWP,,,X,,,RS  CM SWP,0,0,4/5/2024,X,,,,,,,,X,,,RS CM,50,4/9/2024,X,,,,,,,,X,,,RS/CM,50,50,6/7/2024,,X,,,,RS,,X,,,,RS,50,6/12/2024,,X,,,,RS,,X,,,,RS,50,50
110,12,ORA,57,,16,,17,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,,1,0,0,FY22/Q3,,X,,,,X,,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q1,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q4,,X,,,,X,,,,,75,,X,,,,,X,,,,50,63,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,,,X,,,CM SWEEP,X,,,,,,50,1/10/2024,,,X,,,RS CM SWP,X,,,,,,50,50,4/5/2024,,X,,,,RS,X,,,,,,75,4/9/2024,,X,,,,RS,X,,,,,,75,75,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
111,12,ORA,57,,17,,18,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,,1,0,0,FY22/Q3,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY22/Q4,,X,,,,,X,,,,50,X,,,,,,X,,,,75,62.5,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q4,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,10/4/2023,,X,,,,RS,X,,,,,,75,10/5/2023,,X,,,,RS,X,,,,,,75,75,1/9/2024,,,X,,,CM RS,X,,,,,,50,1/10/2024,,,X,,,RS CM SWP,X,,,,,,50,50,4/5/2024,,X,,,,RS,X,,,,,,75,4/9/2024,,X,,,,RS,X,,,,,,75,75,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
112,12,ORA,57,,18,,19,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,1,,50,,,1,0,25,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,,1,0,0,FY22/Q3,,X,,,,X,,,,,75,X,,,,,,X,,,,75,75,FY22/Q4,,X,,,,,,X,,,25,,X,,,,,X,,,,50,37.5,FY23/Q1,,X,,,,X,,,,,75,X,,,,,X,,,,,100,88,FY23/Q2,X,,,,,X,,,,,100,X,,,,,,X,,,X,75,88,FY23/Q3,X,,,,,,X,,,X,75,X,,,,,,X,,,X,75,75,FY23/Q4,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,X,,,,,,,X,,,,RS,75,1/10/2024,X,,,,,,,X,,,,RS  CM ,75,75,4/5/2024,X,,,,,,,X,,,,RS ,75,4/9/2024,X,,,,,,,X,,,,RS ,75,75,6/7/2024,X,,,,,,,X,,,,RS,75,6/12/2024,X,,,,,,,X,,,,RS,75,75
113,12,ORA,57,,19,,20,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,1,,50,,1,,50,50,FY22/Q1,,,1,0,,x,,50,25,FY22/Q2,,,X,0,,,1,0,0,FY22/Q3,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY22/Q4,,X,,,,,X,,,,50,X,,,,,,X,,,,75,62.5,FY23/Q1,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,,,X,,,RS CM,X,,,,,,50,1/10/2024,,,X,,,RS CM SWP,X,,,,,,50,50,4/5/2024,,,X,,,RS SM,,,X,,,RS CM,0,4/9/2024,,,X,,,RS/CM,,,X,,,RS/CM,0,0,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
114,12,ORA,57,,20,,21,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,,X,,,,X,,,,,75,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q4,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,10/4/2023,,,,X,,,,,,X,,,#DIV/0!,10/5/2023,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,1/9/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,X,,,,CM,,,X,,,RS CM,25,4/9/2024,,X,,,,CM,,,X,,,RS/CM,25,25,6/7/2024,,X,,,,RS,X,,,,,,75,6/12/2024,,X,,,,RS,X,,,,,,75,75
115,12,ORA,57,,21,,22,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,X,,,,,X,,,,50,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q1,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q2,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q3,X,,,,,,X,,,,75,,X,,,,,X,,,,50,63,FY23/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,10/4/2023,,,X,,,RS,,,X,,,RS,0,10/5/2023,,,X,,,RS,,,X,,,RS,0,0,1/9/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,,X,,,RS,,,X,,,RS CM,0,4/9/2024,,X,,,,RS,,,X,,,RS/CM,25,13,6/7/2024,,,X,,,RS,,,X,,,RS,0,6/12/2024,,,X,,,RS CM,,,X,,,RS,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
116,12,ORA,73,,10,,11,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,,1,,50,x,,,100,75,FY22/Q2,,X,,50,1,,,100,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,,X,,,,75,87.5,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,x,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
117,12,ORA,73,,11,,12,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,x,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
118,12,ORA,73,,12,,13,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,,,,X,,,,,,X,,,#DIV/0!,1/10/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,4/5/2024,,,,X,,,,,,X,,,#DIV/0!,4/9/2024,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,6/7/2024,,,,X,,,,,,X,,,#DIV/0!,6/12/2024,,,,X,,Const,,,,X,,Const,#DIV/0!,#DIV/0!
