OBJECTID *,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,Shape *
3647,10,33,,MER,,30.302,,MERCED/STANISLAUS COUNTY LINE,590,6400,6400,,,,Point
3648,10,33,,MER,,30.302,,MERCED/STANISLAUS COUNTY LINE,590,6400,6400,,,,Point
3649,10,33,,STA,,0,,MERCED/STANISLAUS COUNTY LINE,,,,590,6400,6400,Point
3650,10,33,,STA,,0,,MERCED/STANISLAUS COUNTY LINE,,,,590,6400,6400,Point
3651,10,33,,STA,,0.68,,"NEWMAN, MERCED STREET",780,9600,9000,720,9200,8400,Point
3652,10,33,,STA,,0.68,,"NEWMAN, MERCED STREET",780,9600,9000,720,9200,8400,Point
3653,10,33,,STA,,0.95,,"NEWMAN, DRISKELL ROAD/KERN STREET",710,9200,9100,750,7300,7300,Point
3654,10,33,,STA,,0.95,,"NEWMAN, DRISKELL ROAD/KERN STREET",710,9200,9100,750,7300,7300,Point
3655,10,33,,STA,,2.06,,STUHR ROAD,780,8900,8400,430,4500,4400,Point
3656,10,33,,STA,,2.06,,STUHR ROAD,780,8900,8400,430,4500,4400,Point
3657,10,33,,STA,,4.82,,J.T. CROW RD RT,470,5800,5500,510,5800,5500,Point
3658,10,33,,STA,,4.82,,J.T. CROW RD RT,470,5800,5500,510,5800,5500,Point
3659,10,33,,STA,,6.838,,"CROWS LANDING, CROWS LANDING/FINK ROADS",560,6200,6000,330,4900,4600,Point
3660,10,33,,STA,,6.838,,"CROWS LANDING, CROWS LANDING/FINK ROADS",560,6200,6000,330,4900,4600,Point
3661,10,33,,STA,,7.04,,"CROWS LANDING, 4TH STREET",390,4250,3750,430,4550,3950,Point
3662,10,33,,STA,,7.04,,"CROWS LANDING, 4TH STREET",390,4250,3750,430,4550,3950,Point
3663,10,33,,STA,,12.571,,"PATTERSON, SPERRY ROAD",610,6700,4900,570,6600,5500,Point
3664,10,33,,STA,,12.571,,"PATTERSON, SPERRY ROAD",610,6700,4900,570,6600,5500,Point
3665,10,33,,STA,,13.1,,SALADO AVENUE/EL CIRCULO,810,8800,6900,850,9600,6700,Point
3666,10,33,,STA,,13.1,,SALADO AVENUE/EL CIRCULO,810,8800,6900,850,9600,6700,Point
3667,10,33,,STA,,13.18,,LAS PALMAS AVENUE,90,6200,6100,510,6500,6400,Point
3668,10,33,,STA,,13.18,,LAS PALMAS AVENUE,90,6200,6100,510,6500,6400,Point
3669,10,33,,STA,,13.26,,DEL PUERTO AVENUE/EL CIRCULO,540,6000,4500,650,7200,5400,Point
3670,10,33,,STA,,13.26,,DEL PUERTO AVENUE/EL CIRCULO,540,6000,4500,650,7200,5400,Point
3671,10,33,,STA,,14.185,,"PATTERSON, NORTH OLIVE AVENUE",650,7200,5400,600,6400,5800,Point
3672,10,33,,STA,,14.185,,"PATTERSON, NORTH OLIVE AVENUE",650,7200,5400,600,6400,5800,Point
3673,10,33,,STA,,14.52,,WARD AVENUE,600,6400,5800,560,5600,5500,Point
3674,10,33,,STA,,14.52,,WARD AVENUE,600,6400,5800,560,5600,5500,Point
3675,10,33,,STA,,16.43,,BALDWIN RD-LT,450,4850,4800,420,4500,3900,Point
3676,10,33,,STA,,16.43,,BALDWIN RD-LT,450,4850,4800,420,4500,3900,Point
3677,10,33,,STA,,19.55,,"WESTLEY, GRAYSON/HOWARD ROADS",400,4200,3800,310,3200,3100,Point
3678,10,33,,STA,,19.55,,"WESTLEY, GRAYSON/HOWARD ROADS",400,4200,3800,310,3200,3100,Point
3679,10,33,,STA,,19.92,,"WESTLEY, E STREET",270,3200,3000,220,2750,2500,Point
3680,10,33,,STA,,19.92,,"WESTLEY, E STREET",270,3200,3000,220,2750,2500,Point
3681,10,33,,STA,,27.086,,STANISLAUS/SAN JOAQUIN COUNTY LINE,610,6400,6400,,,,Point
3682,10,33,,STA,,27.086,,STANISLAUS/SAN JOAQUIN COUNTY LINE,610,6400,6400,,,,Point
3683,10,33,,SJ,,0,,STANISLAUS/SAN JOAQUIN COUNTY LINE,,,,610,6400,6400,Point
3684,10,33,,SJ,,0,,STANISLAUS/SAN JOAQUIN COUNTY LINE,,,,610,6400,6400,Point
3685,10,33,,SJ,,0.818,,"VERNALIS, JCT. RTE. 132",240,3600,2900,290,3650,3600,Point
3686,10,33,,SJ,,0.818,,"VERNALIS, JCT. RTE. 132",240,3600,2900,290,3650,3600,Point
3687,10,33,,SJ,,3.51,,"NEW JERUSALEM, DURHAM FERRY ROAD",270,3450,3400,980,5400,4800,Point
3688,10,33,,SJ,,3.51,,"NEW JERUSALEM, DURHAM FERRY ROAD",270,3450,3400,980,5400,4800,Point
3689,10,33,,SJ,,4.826,,JCT. RTE. 5,980,5400,4800,,,,Point
3690,10,33,,SJ,,4.826,,JCT. RTE. 5,980,5400,4800,,,,Point
3691,7,34,,VEN,,6.27,,"OXNARD, RICE AVENUE",,,,1000,11100,9900,Point
3692,7,34,,VEN,,6.27,,"OXNARD, RICE AVENUE",,,,1000,11100,9900,Point
3693,7,34,,VEN,,8.43,,"PLEASANT VALLEY ROAD, WEST JUNCTION",1000,11100,9900,850,9200,8200,Point
3694,7,34,,VEN,,8.43,,"PLEASANT VALLEY ROAD, WEST JUNCTION",1000,11100,9900,850,9200,8200,Point
3695,7,34,,VEN,,8.911,,WOOD ROAD,850,9200,8200,820,8900,7900,Point
3696,7,34,,VEN,,8.911,,WOOD ROAD,850,9200,8200,820,8900,7900,Point
3697,7,34,,VEN,,10.433,,"LAS POSAS ROAD, WEST JUNCTION",820,8900,7900,610,6700,5900,Point
3698,7,34,,VEN,,10.433,,"LAS POSAS ROAD, WEST JUNCTION",820,8900,7900,610,6700,5900,Point
3699,7,34,,VEN,,12.463,,RIGHT ONTO PLEASANT VALLEY ROAD,610,6700,5900,1350,14500,12900,Point
3700,7,34,,VEN,,12.463,,RIGHT ONTO PLEASANT VALLEY ROAD,610,6700,5900,1350,14500,12900,Point
3701,7,34,,VEN,,12.78,,"CAMARILLO, PLEASANT VALLEY ROAD, LEFT ONTO LEWIS ROAD",1350,14500,12900,920,9900,8800,Point
3702,7,34,,VEN,,12.78,,"CAMARILLO, PLEASANT VALLEY ROAD, LEFT ONTO LEWIS ROAD",1350,14500,12900,920,9900,8800,Point
3703,7,34,,VEN,R,13.541,,"CAMARILLO, VENTURA BOULEVARD",920,9900,8800,1600,17400,15400,Point
3704,7,34,,VEN,R,13.541,,"CAMARILLO, VENTURA BOULEVARD",920,9900,8800,1600,17400,15400,Point
3705,7,34,,VEN,R,13.603,,"CAMARILLO, JCT. RTE. 101",1600,17400,15400,1600,17400,15400,Point
3706,7,34,,VEN,R,13.603,,"CAMARILLO, JCT. RTE. 101",1600,17400,15400,1600,17400,15400,Point
3707,7,34,,VEN,,13.657,,"CAMARILLO, DAILY DRIVE",1600,17400,15400,1650,18000,16000,Point
3708,7,34,,VEN,,13.657,,"CAMARILLO, DAILY DRIVE",1600,17400,15400,1650,18000,16000,Point
3709,7,34,,VEN,,15.87,,"CAMARILLO, LAS POSAS ROAD, EAST JUNCTION",990,10700,9500,790,8500,7600,Point
3710,7,34,,VEN,,15.87,,"CAMARILLO, LAS POSAS ROAD, EAST JUNCTION",990,10700,9500,790,8500,7600,Point
3711,7,34,,VEN,,17.663,,"SOMIS, JCT. RTE. 118",1250,13800,12300,,,,Point
3712,7,34,,VEN,,17.663,,"SOMIS, JCT. RTE. 118",1250,13800,12300,,,,Point
3713,4,35,,SCL,R,0.053,,JCT. RTE. 17,,,,320,1150,1050,Point
3714,4,35,,SCL,R,0.053,,JCT. RTE. 17,,,,320,1150,1050,Point
3715,5,35,,SCR,,0.23,,SANTA CLARA/ SANTA CRUZ COUNTY LINE,,,,400,1400,1200,Point
3716,5,35,,SCR,,0.23,,SANTA CLARA/ SANTA CRUZ COUNTY LINE,,,,400,1400,1200,Point
3717,5,35,,SCR,,2.87,,BEAR CREEK ROAD,230,890,790,80,420,330,Point
3718,5,35,,SCR,,2.87,,BEAR CREEK ROAD,230,890,790,80,420,330,Point
3719,5,35,,SCR,,7.68,,SANTA CRUZ/ SANTA CLARA COUNTY LINE,100,500,400,,,,Point
3720,5,35,,SCR,,7.68,,SANTA CRUZ/ SANTA CLARA COUNTY LINE,100,500,400,,,,Point
3721,4,35,,SCL,,7.68,,SANTA CRUZ/ SANTA CLARA COUNTY LINE,320,1300,1150,210,530,430,Point
3722,4,35,,SCL,,7.68,,SANTA CRUZ/ SANTA CLARA COUNTY LINE,320,1300,1150,210,530,430,Point
3723,4,35,,SCL,,7.7,,BLACK ROAD,210,430,430,320,1300,1050,Point
3724,4,35,,SCL,,7.7,,BLACK ROAD,210,430,430,320,1300,1050,Point
3725,4,35,,SCL,,14.1,,JCT. RTE. 9,430,1800,1400,430,1800,1400,Point
3726,4,35,,SCL,,14.1,,JCT. RTE. 9,430,1800,1400,430,1800,1400,Point
3727,4,35,,SCL,,17.121,,SAN MATEO/SANTA CLARA COUNTY LINE,430,1800,1400,,,,Point
3728,4,35,,SCL,,17.121,,SAN MATEO/SANTA CLARA COUNTY LINE,430,1800,1400,,,,Point
3729,4,35,,SM,,0,,SAN MATEO/SANTA CLARA COUNTY LINE,,,,450,1800,1350,Point
3730,4,35,,SM,,0,,SAN MATEO/SANTA CLARA COUNTY LINE,,,,450,1800,1350,Point
3731,4,35,,SM,,3.213,,ALPINE ROAD,450,1650,1250,450,1650,1250,Point
3732,4,35,,SM,,3.213,,ALPINE ROAD,450,1650,1250,450,1650,1250,Point
3733,4,35,,SM,,10.518,,"WOODSIDE, JCT. RTE. 84",780,2800,2450,330,1650,1450,Point
3734,4,35,,SM,,10.518,,"WOODSIDE, JCT. RTE. 84",780,2800,2450,330,1650,1450,Point
3735,4,35,,SM,,16.22,,KINGS MOUNTAIN ROAD,330,1800,1650,330,1650,1450,Point
3736,4,35,,SM,,16.22,,KINGS MOUNTAIN ROAD,330,1800,1650,330,1650,1450,Point
3737,4,35,,SM,L,21.72,,JCT. RTE. 92,,,,560,3800,3700,Point
3738,4,35,,SM,L,21.72,,JCT. RTE. 92,,,,560,3800,3700,Point
3739,4,35,,SM,L,22.761,,ROUTE BREAK AT ROUTE 280,560,3800,3700,560,3800,3700,Point
3740,4,35,,SM,L,22.761,,ROUTE BREAK AT ROUTE 280,560,3800,3700,560,3800,3700,Point
3741,4,35,,SM,R,23.037,,JCT. RTE. 280,1010,6700,6400,2250,19200,18100,Point
3742,4,35,,SM,R,23.037,,JCT. RTE. 280,1010,6700,6400,2250,19200,18100,Point
3743,4,35,,SM,,24.349,,"SAN BRUNO, SAN BRUNO AVENUE",2250,19200,18100,2350,20200,19200,Point
3744,4,35,,SM,,24.349,,"SAN BRUNO, SAN BRUNO AVENUE",2250,19200,18100,2350,20200,19200,Point
3745,4,35,,SM,,24.852,,"SAN BRUNO, SNEATH AVENUE",2800,22100,21100,2700,22300,21200,Point
3746,4,35,,SM,,24.852,,"SAN BRUNO, SNEATH AVENUE",2800,22100,21100,2700,22300,21200,Point
3747,4,35,,SM,,26.234,,"PACIFICA, SHARP PARK ROAD",3250,25500,24300,2900,24300,23300,Point
3748,4,35,,SM,,26.234,,"PACIFICA, SHARP PARK ROAD",3250,25500,24300,2900,24300,23300,Point
3749,4,35,,SM,,26.86,,"PACIFICA, MANOR DRIVE",2700,21400,20500,3250,27500,25500,Point
3750,4,35,,SM,,26.86,,"PACIFICA, MANOR DRIVE",2700,21400,20500,3250,27500,25500,Point
3751,4,35,,SM,R,28.687,,"DALY CITY, JCT. RTE. 1",4600,37500,35500,3550,29500,27500,Point
3752,4,35,,SM,R,28.687,,"DALY CITY, JCT. RTE. 1",4600,37500,35500,3550,29500,27500,Point
3753,4,35,,SM,,29.7,,"DALY CITY, WESTMOOR AVENUE",4450,43500,40000,3850,32500,30000,Point
3754,4,35,,SM,,29.7,,"DALY CITY, WESTMOOR AVENUE",4450,43500,40000,3850,32500,30000,Point
3755,4,35,,SM,,30.27,,"DALY CITY, WESTRIDGE AVENUE",3450,35000,32000,3950,34000,32000,Point
3756,4,35,,SM,,30.27,,"DALY CITY, WESTRIDGE AVENUE",3450,35000,32000,3950,34000,32000,Point
3757,4,35,,SM,,30.834,,JOHN DALY BOULEVARD,3550,36500,33000,3900,35000,34000,Point
3758,4,35,,SM,,30.834,,JOHN DALY BOULEVARD,3550,36500,33000,3900,35000,34000,Point
3759,4,35,,SM,,31.537,,SAN MATEO/SAN FRANCISCO COUNTY LINE,3900,35000,34000,,,,Point
3760,4,35,,SM,,31.537,,SAN MATEO/SAN FRANCISCO COUNTY LINE,3900,35000,34000,,,,Point
3761,4,35,,SF,,0,,SAN MATEO/SAN FRANCISCO COUNTY LINE,,,,3650,33500,30000,Point
3762,4,35,,SF,,0,,SAN MATEO/SAN FRANCISCO COUNTY LINE,,,,3650,33500,30000,Point
3763,4,35,,SF,,0.8,,"SAN FRANCISCO, JOHN MUIR DRIVE",3650,34500,31000,3850,36500,33500,Point
3764,4,35,,SF,,0.8,,"SAN FRANCISCO, JOHN MUIR DRIVE",3650,34500,31000,3850,36500,33500,Point
3765,4,35,,SF,,1.83,,"SAN FRANCISCO, SLOAT BOULEVARD",3450,31500,28500,3450,31500,28500,Point
3766,4,35,,SF,,1.83,,"SAN FRANCISCO, SLOAT BOULEVARD",3450,31500,28500,3450,31500,28500,Point
3767,4,35,,SF,,2.122,,"SAN FRANCISCO, SUNSET BOULEVARD",3350,31500,28500,3550,34000,30000,Point
3768,4,35,,SF,,2.122,,"SAN FRANCISCO, SUNSET BOULEVARD",3350,31500,28500,3550,34000,30000,Point
3769,4,35,,SF,,3.164,,"SAN FRANCISCO, JCT. RTE. 1",3450,31500,28500,,,,Point
3770,4,35,,SF,,3.164,,"SAN FRANCISCO, JCT. RTE. 1",3450,31500,28500,,,,Point
3771,1,36,,HUM,,0,,"ALTON, JCT. RTE. 101",,,,590,5100,4610,Point
3772,1,36,,HUM,,0,,"ALTON, JCT. RTE. 101",,,,590,5100,4610,Point
3773,1,36,,HUM,,0.298,,EAST LIMITS ALTON,510,5300,4700,510,5600,4900,Point
3774,1,36,,HUM,,0.298,,EAST LIMITS ALTON,510,5300,4700,510,5600,4900,Point
3775,1,36,,HUM,,2.811,,"HYDESVILLE, ROHNERVILLE ROAD",720,5800,4600,530,5800,5300,Point
3776,1,36,,HUM,,2.811,,"HYDESVILLE, ROHNERVILLE ROAD",720,5800,4600,530,5800,5300,Point
3777,1,36,,HUM,,3.27,,EAST LIMITS HYDESVILLE,700,5700,5200,700,5500,5200,Point
3778,1,36,,HUM,,3.27,,EAST LIMITS HYDESVILLE,700,5700,5200,700,5500,5200,Point
3779,1,36,,HUM,,7.54,,"CARLOTTA, EAST",320,3300,2600,290,2600,2300,Point
3780,1,36,,HUM,,7.54,,"CARLOTTA, EAST",320,3300,2600,290,2600,2300,Point
3781,1,36,,HUM,R,23.709,,WEST LIMITS BRIDGEVILLE,190,2700,2300,180,2500,2000,Point
3782,1,36,,HUM,R,23.709,,WEST LIMITS BRIDGEVILLE,190,2700,2300,180,2500,2000,Point
3783,1,36,,HUM,R,23.916,,"BRIDGEVILLE, ALDERPOINT ROAD",180,2500,2000,100,2200,1900,Point
3784,1,36,,HUM,R,23.916,,"BRIDGEVILLE, ALDERPOINT ROAD",180,2500,2000,100,2200,1900,Point
3785,1,36,,HUM,,43.955,,EAST LIMITS COBB,140,2000,1700,150,2000,1700,Point
3786,1,36,,HUM,,43.955,,EAST LIMITS COBB,140,2000,1700,150,2000,1700,Point
3787,1,36,,HUM,,45.681,,HUMBOLDT/TRINITY COUNTY LINE,140,1900,1600,,,,Point
3788,1,36,,HUM,,45.681,,HUMBOLDT/TRINITY COUNTY LINE,140,1900,1600,,,,Point
3789,2,36,,TRI,,0,,HUMBOLDT/TRINITY COUNTY LINE,,,,200,1950,1400,Point
3790,2,36,,TRI,,0,,HUMBOLDT/TRINITY COUNTY LINE,,,,200,1950,1400,Point
3791,2,36,,TRI,R,3.324,,LOWER MAD RIV RD 501 RT,160,1700,1250,100,820,620,Point
3792,2,36,,TRI,R,3.324,,LOWER MAD RIV RD 501 RT,160,1700,1250,100,820,620,Point
3793,2,36,,TRI,,18.09,,FOREST GLEN MAINTENANCE STATION,80,770,560,80,770,560,Point
3794,2,36,,TRI,,18.09,,FOREST GLEN MAINTENANCE STATION,80,770,560,80,770,560,Point
3795,2,36,,TRI,,27.23,,JCT. RTE. 3 NORTH,170,1650,880,80,700,590,Point
3796,2,36,,TRI,,27.23,,JCT. RTE. 3 NORTH,170,1650,880,80,700,590,Point
3797,2,36,,TRI,R,41.139,,TRINITY/SHASTA COUNTY LINE,60,650,490,,,,Point
3798,2,36,,TRI,R,41.139,,TRINITY/SHASTA COUNTY LINE,60,650,490,,,,Point
3799,2,36,,SHA,,0,,TRINITY/SHASTA COUNTY LINE,,,,60,650,490,Point
3800,2,36,,SHA,,0,,TRINITY/SHASTA COUNTY LINE,,,,60,650,490,Point
3801,2,36,,SHA,,8.87,,PLATINA ROAD,80,1050,740,80,1050,680,Point
3802,2,36,,SHA,,8.87,,PLATINA ROAD,80,1050,740,80,1050,680,Point
3803,2,36,,SHA,,11.928,,SHASTA/TEHAMA COUNTY LINE,70,570,530,,,,Point
3804,2,36,,SHA,,11.928,,SHASTA/TEHAMA COUNTY LINE,70,570,530,,,,Point
3805,2,36,,TEH,L,0,,SHASTA/TEHAMA COUNTY LINE,,,,70,570,530,Point
3806,2,36,,TEH,L,0,,SHASTA/TEHAMA COUNTY LINE,,,,70,570,530,Point
3807,2,36,,TEH,,23.2,,BOWMAN ROAD,100,800,630,80,630,560,Point
3808,2,36,,TEH,,23.2,,BOWMAN ROAD,100,800,630,80,630,560,Point
3809,2,36,,TEH,,28.216,,CANNON ROAD,80,600,560,90,740,540,Point
3810,2,36,,TEH,,28.216,,CANNON ROAD,80,600,560,90,740,540,Point
3811,2,36,,TEH,R,33.739,,OAK KNOLL DRIVE,170,1650,1550,170,1650,1550,Point
3812,2,36,,TEH,R,33.739,,OAK KNOLL DRIVE,170,1650,1550,170,1650,1550,Point
3813,2,36,,TEH,R,39.3,,MC COY ROAD,280,3550,3350,370,3950,3950,Point
3814,2,36,,TEH,R,39.3,,MC COY ROAD,280,3550,3350,370,3950,3950,Point
3815,2,36,,TEH,,39.72,,BAKER ROAD,370,4100,3750,360,4350,4150,Point
3816,2,36,,TEH,,39.72,,BAKER ROAD,370,4100,3750,360,4350,4150,Point
3817,2,36,,TEH,R,41.254,,NORTH MAIN STREET,410,4300,4150,,,,Point
3818,2,36,,TEH,R,41.254,,NORTH MAIN STREET,410,4300,4150,,,,Point
3819,2,36,,TEH,L,39.734,,NORTH MAIN STREET,,,,780,8000,7800,Point
3820,2,36,,TEH,L,39.734,,NORTH MAIN STREET,,,,780,8000,7800,Point
3821,2,36,,TEH,L,40.315,,"RED BLUFF, ADOBE ROAD",1050,12800,11100,960,11200,9900,Point
3822,2,36,,TEH,L,40.315,,"RED BLUFF, ADOBE ROAD",1050,12800,11100,960,11200,9900,Point
3823,2,36,,TEH,L,40.87,,"RED BLUFF, CRITTENDEN STREET",500,9500,9200,500,9500,9200,Point
3824,2,36,,TEH,L,40.87,,"RED BLUFF, CRITTENDEN STREET",500,9500,9200,500,9500,9200,Point
3825,2,36,,TEH,L,41.15,,"RED BLUFF, WALNUT STREET",870,9200,8400,1150,11700,11000,Point
3826,2,36,,TEH,L,41.15,,"RED BLUFF, WALNUT STREET",870,9200,8400,1150,11700,11000,Point
3827,2,36,,TEH,L,41.29,,"RED BLUFF, OAK STREET",1300,10800,10600,1950,18600,18200,Point
3828,2,36,,TEH,L,41.29,,"RED BLUFF, OAK STREET",1300,10800,10600,1950,18600,18200,Point
3829,2,36,,TEH,,41.4,,"RED BLUFF, SACRAMENTO RIVER BRIDGE",1750,19700,18400,1950,18600,18200,Point
3830,2,36,,TEH,,41.4,,"RED BLUFF, SACRAMENTO RIVER BRIDGE",1750,19700,18400,1950,18600,18200,Point
3831,2,36,,TEH,,41.67,,"RED BLUFF, GILMORE ROAD",1950,18600,18200,2400,21800,18500,Point
3832,2,36,,TEH,,41.67,,"RED BLUFF, GILMORE ROAD",1950,18600,18200,2400,21800,18500,Point
3833,2,36,,TEH,,41.847,,"RED BLUFF, JCT. RTE. 5",2400,21800,18500,1950,21000,19000,Point
3834,2,36,,TEH,,41.847,,"RED BLUFF, JCT. RTE. 5",2400,21800,18500,1950,21000,19000,Point
3835,2,36,,TEH,,42.79,,"RED BLUFF, CHESTNUT AVENUE",1950,22100,20700,1700,18600,17400,Point
3836,2,36,,TEH,,42.79,,"RED BLUFF, CHESTNUT AVENUE",1950,22100,20700,1700,18600,17400,Point
3837,2,36,,TEH,,43.28,,HOY ROAD,1750,18300,17300,1200,13000,12000,Point
3838,2,36,,TEH,,43.28,,HOY ROAD,1750,18300,17300,1200,13000,12000,Point
3839,2,36,,TEH,,44.004,,JCT. RTE. 99 SOUTH,1150,13300,12500,320,3050,2200,Point
3840,2,36,,TEH,,44.004,,JCT. RTE. 99 SOUTH,1150,13300,12500,320,3050,2200,Point
3841,2,36,,TEH,,55.26,,MANTON ROAD,370,2550,1800,280,2350,1600,Point
3842,2,36,,TEH,,55.26,,MANTON ROAD,370,2550,1800,280,2350,1600,Point
3843,2,36,,TEH,,58.18,,PAYNES CREEK,280,2150,1550,310,1700,1350,Point
3844,2,36,,TEH,,58.18,,PAYNES CREEK,280,2150,1550,310,1700,1350,Point
3845,2,36,,TEH,,83.142,,"MINERAL, JCT. RTE. 172 SOUTHEAST",290,1450,1150,170,1300,1150,Point
3846,2,36,,TEH,,83.142,,"MINERAL, JCT. RTE. 172 SOUTHEAST",290,1450,1150,170,1300,1150,Point
3847,2,36,,TEH,,87.681,,JCT. RTE. 89 NORTH,170,1400,1150,160,1400,1150,Point
3848,2,36,,TEH,,87.681,,JCT. RTE. 89 NORTH,170,1400,1150,160,1400,1150,Point
3849,2,36,,TEH,,91.253,,"MORGAN SPRINGS, JCT. RTE. 172 SOUTHWEST",160,1400,1150,140,1400,1200,Point
3850,2,36,,TEH,,91.253,,"MORGAN SPRINGS, JCT. RTE. 172 SOUTHWEST",160,1400,1150,140,1400,1200,Point
3851,2,36,,TEH,,99.935,,JCT. RTE. 32 SOUTHWEST,140,1400,1200,340,2800,2350,Point
3852,2,36,,TEH,,99.935,,JCT. RTE. 32 SOUTHWEST,140,1400,1200,340,2800,2350,Point
3853,2,36,,TEH,,104.002,,TEHAMA/PLUMAS COUNTY LINE,340,2800,2350,,,,Point
3854,2,36,,TEH,,104.002,,TEHAMA/PLUMAS COUNTY LINE,340,2800,2350,,,,Point
3855,2,36,,PLU,,0,,TEHAMA/PLUMAS COUNTY LINE,,,,340,2800,2350,Point
3856,2,36,,PLU,,0,,TEHAMA/PLUMAS COUNTY LINE,,,,340,2800,2350,Point
3857,2,36,,PLU,,6.287,,JCT. RTE. 89,340,2800,2350,600,5300,3500,Point
3858,2,36,,PLU,,6.287,,JCT. RTE. 89,340,2800,2350,600,5300,3500,Point
3859,2,36,,PLU,,8.08,,FARRAR DRIVE,690,5700,4100,690,5200,4100,Point
3860,2,36,,PLU,,8.08,,FARRAR DRIVE,690,5700,4100,690,5200,4100,Point
3861,2,36,,PLU,,8.84,,FEATHER RIVER BRIDGE,800,6000,5600,800,6000,5600,Point
3862,2,36,,PLU,,8.84,,FEATHER RIVER BRIDGE,800,6000,5600,800,6000,5600,Point
3863,2,36,,PLU,,9.18,,"CHESTER, MELISSA AVENUE",500,5000,4200,500,5000,4200,Point
3864,2,36,,PLU,,9.18,,"CHESTER, MELISSA AVENUE",500,5000,4200,500,5000,4200,Point
3865,2,36,,PLU,R,13.93,,BIG SPRINGS ROAD,500,5000,4200,220,2350,2200,Point
3866,2,36,,PLU,R,13.93,,BIG SPRINGS ROAD,500,5000,4200,220,2350,2200,Point
3867,2,36,,PLU,,18.421,,PLUMAS/LASSEN COUNTY LINE,220,2350,2200,,,,Point
3868,2,36,,PLU,,18.421,,PLUMAS/LASSEN COUNTY LINE,220,2350,2200,,,,Point
3869,2,36,,LAS,,0,,PLUMAS/LASSEN COUNTY LINE,,,,220,2350,2200,Point
3870,2,36,,LAS,,0,,PLUMAS/LASSEN COUNTY LINE,,,,220,2350,2200,Point
3871,2,36,,LAS,,0.76,,JCT. RTE. 147 SOUTH,220,2350,2200,200,2250,2250,Point
3872,2,36,,LAS,,0.76,,JCT. RTE. 147 SOUTH,220,2350,2200,200,2250,2250,Point
3873,2,36,,LAS,,3.1,,"WESTWOOD, DELLWOOD ST",200,2250,2250,280,3000,2800,Point
3874,2,36,,LAS,,3.1,,"WESTWOOD, DELLWOOD ST",200,2250,2250,280,3000,2800,Point
3875,2,36,,LAS,,3.706,,"WESTWOOD, COUNTY ROAD A 21",280,3000,2800,280,3200,2800,Point
3876,2,36,,LAS,,3.706,,"WESTWOOD, COUNTY ROAD A 21",280,3000,2800,280,3200,2800,Point
3877,2,36,,LAS,R,19.196,,JCT. RTE. 44 NORTHWEST,260,3000,2650,540,4650,3950,Point
3878,2,36,,LAS,R,19.196,,JCT. RTE. 44 NORTHWEST,260,3000,2650,540,4650,3950,Point
3879,2,36,,LAS,,22.06,,EAGLE LAKE ROAD,540,4650,3950,550,5100,4250,Point
3880,2,36,,LAS,,22.06,,EAGLE LAKE ROAD,540,4650,3950,550,5100,4250,Point
3881,2,36,,LAS,,24.46,,"SUSANVILLE, COTTAGE STREET",670,6200,5100,670,6200,5100,Point
3882,2,36,,LAS,,24.46,,"SUSANVILLE, COTTAGE STREET",670,6200,5100,670,6200,5100,Point
3883,2,36,,LAS,,25.05,,"SUSANVILLE, PACIFIC STREET",1150,11000,10100,1150,11000,10100,Point
3884,2,36,,LAS,,25.05,,"SUSANVILLE, PACIFIC STREET",1150,11000,10100,1150,11000,10100,Point
3885,2,36,,LAS,,25.356,,"SUSANVILLE, JCT. RTE. 139 NORTH",1150,11000,10100,1500,14800,13900,Point
3886,2,36,,LAS,,25.356,,"SUSANVILLE, JCT. RTE. 139 NORTH",1150,11000,10100,1500,14800,13900,Point
3887,2,36,,LAS,,25.94,,RIVERSIDE DRIVE,1500,14800,13900,1600,15000,14400,Point
3888,2,36,,LAS,,25.94,,RIVERSIDE DRIVE,1500,14800,13900,1600,15000,14400,Point
3889,2,36,,LAS,R,26.22,,"SUSANVILLE, JOHNSTONVILLE ROAD",1600,15000,14400,1050,9400,8300,Point
3890,2,36,,LAS,R,26.22,,"SUSANVILLE, JOHNSTONVILLE ROAD",1600,15000,14400,1050,9400,8300,Point
3891,2,36,,LAS,R,29.394,,SOUTH JCT. RTE. 395,1050,9400,8300,1050,9400,8300,Point
3892,2,36,,LAS,R,29.394,,SOUTH JCT. RTE. 395,1050,9400,8300,1050,9400,8300,Point
3893,4,37,,MRN,R,11.2,,"NOVATO, JCT. RTE. 101",,,,3450,42500,35000,Point
3894,4,37,,MRN,R,11.2,,"NOVATO, JCT. RTE. 101",,,,3450,42500,35000,Point
3895,4,37,,MRN,,13.773,,ATHERTON AVENUE,3450,42500,35000,3550,43500,36000,Point
3896,4,37,,MRN,,13.773,,ATHERTON AVENUE,3450,42500,35000,3550,43500,36000,Point
3897,4,37,,MRN,,14.473,,PETALUMA CREEK,3550,43500,36000,3550,43500,36000,Point
3898,4,37,,MRN,,14.473,,PETALUMA CREEK,3550,43500,36000,3550,43500,36000,Point
3899,4,37,,MRN,,14.617,,MARIN/SONOMA COUNTY LINE,3550,43500,36000,,,,Point
